2026-02-23 15:01:06,014 - CAMERA: 3 | NAME: برند محصول | CHANGE: offline -> online
2026-02-23 15:01:07,014 - CAMERA: 2 | NAME: لیبل سریال محصول | CHANGE: online -> offline
2026-02-23 15:01:09,836 - CAMERA: 3 | NAME: برند محصول | CHANGE: online -> offline
2026-02-23 15:01:09,839 - CAMERA: 1 | NAME: لیبل کارتن محصول | CHANGE: online -> offline
2026-02-23 15:01:12,938 - CAMERA: 2 | NAME: لیبل سریال محصول | CHANGE: offline -> online
2026-02-23 15:01:12,940 - CAMERA: 1 | NAME: لیبل کارتن محصول | CHANGE: offline -> online
2026-02-23 15:01:12,944 - CAMERA: 3 | NAME: برند محصول | CHANGE: offline -> online
2026-02-23 15:01:40,657 - CAMERA: 3 | NAME: برند محصول | CHANGE: online -> offline
2026-02-23 15:05:05,691 - CAMERA: 3 | NAME: برند محصول | CHANGE: offline -> online
2026-02-23 15:06:29,192 - CAMERA: 1 | NAME: لیبل کارتن محصول | CHANGE: unknown -> offline
2026-02-23 15:06:29,196 - CAMERA: 3 | NAME: برند محصول | CHANGE: unknown -> offline
2026-02-23 15:06:29,199 - CAMERA: 2 | NAME: لیبل سریال محصول | CHANGE: unknown -> offline
2026-02-23 15:06:31,322 - CAMERA: 3 | NAME: برند محصول | CHANGE: offline -> online
2026-02-23 15:06:31,323 - CAMERA: 1 | NAME: لیبل کارتن محصول | CHANGE: offline -> online
2026-02-23 15:06:32,796 - CAMERA: 2 | NAME: لیبل سریال محصول | CHANGE: offline -> online
2026-02-23 15:07:18,408 - CAMERA: 3 | NAME: برند محصول | CHANGE: online -> offline
2026-02-23 15:14:05,751 - CAMERA: 2 | NAME: لیبل سریال محصول | CHANGE: unknown -> offline
2026-02-23 15:14:05,760 - CAMERA: 3 | NAME: برند محصول | CHANGE: unknown -> offline
2026-02-23 15:14:05,767 - CAMERA: 1 | NAME: لیبل کارتن محصول | CHANGE: unknown -> offline
2026-02-23 15:14:07,890 - CAMERA: 1 | NAME: لیبل کارتن محصول | CHANGE: offline -> online
2026-02-23 15:14:09,700 - CAMERA: 2 | NAME: لیبل سریال محصول | CHANGE: offline -> online
2026-02-23 15:14:22,758 - CAMERA: 3 | NAME: برند محصول | CHANGE: offline -> online
2026-02-23 15:14:59,622 - CAMERA: 1 | NAME: لیبل کارتن محصول | CHANGE: online -> offline
2026-02-23 15:15:01,432 - CAMERA: 1 | NAME: لیبل کارتن محصول | CHANGE: offline -> online
2026-02-23 15:15:02,453 - CAMERA: 3 | NAME: برند محصول | CHANGE: online -> offline
2026-02-23 15:15:04,284 - CAMERA: 3 | NAME: برند محصول | CHANGE: offline -> online
2026-02-23 15:15:05,285 - CAMERA: 1 | NAME: لیبل کارتن محصول | CHANGE: online -> offline
2026-02-23 15:15:05,287 - CAMERA: 2 | NAME: لیبل سریال محصول | CHANGE: online -> offline
2026-02-23 15:15:07,099 - CAMERA: 1 | NAME: لیبل کارتن محصول | CHANGE: offline -> online
2026-02-23 15:15:08,104 - CAMERA: 3 | NAME: برند محصول | CHANGE: online -> offline
2026-02-23 15:15:09,917 - CAMERA: 2 | NAME: لیبل سریال محصول | CHANGE: offline -> online
2026-02-23 15:15:10,918 - CAMERA: 1 | NAME: لیبل کارتن محصول | CHANGE: online -> offline
2026-02-23 15:15:13,742 - CAMERA: 2 | NAME: لیبل سریال محصول | CHANGE: online -> offline
2026-02-23 15:15:18,729 - CAMERA: 2 | NAME: لیبل سریال محصول | CHANGE: offline -> online
2026-02-23 15:15:21,546 - CAMERA: 2 | NAME: لیبل سریال محصول | CHANGE: online -> offline
2026-02-23 15:15:27,425 - CAMERA: 2 | NAME: لیبل سریال محصول | CHANGE: offline -> online
2026-02-23 15:15:27,427 - CAMERA: 1 | NAME: لیبل کارتن محصول | CHANGE: offline -> online
2026-02-23 15:15:30,255 - CAMERA: 1 | NAME: لیبل کارتن محصول | CHANGE: online -> offline
2026-02-23 15:15:34,890 - CAMERA: 3 | NAME: برند محصول | CHANGE: offline -> online
2026-02-23 15:15:34,892 - CAMERA: 1 | NAME: لیبل کارتن محصول | CHANGE: offline -> online
2026-02-23 15:15:58,074 - CAMERA: 3 | NAME: برند محصول | CHANGE: online -> offline
2026-02-23 15:16:56,231 - CAMERA: 3 | NAME: برند محصول | CHANGE: offline -> online
2026-02-23 15:17:28,446 - CAMERA: 3 | NAME: برند محصول | CHANGE: unknown -> offline
2026-02-23 15:17:28,449 - CAMERA: 1 | NAME: لیبل کارتن محصول | CHANGE: unknown -> offline
2026-02-23 15:17:28,453 - CAMERA: 2 | NAME: لیبل سریال محصول | CHANGE: unknown -> offline
2026-02-23 15:17:30,589 - CAMERA: 2 | NAME: لیبل سریال محصول | CHANGE: offline -> online
2026-02-23 15:17:30,596 - CAMERA: 3 | NAME: برند محصول | CHANGE: offline -> online
2026-02-23 15:17:30,607 - CAMERA: 1 | NAME: لیبل کارتن محصول | CHANGE: offline -> online
2026-02-23 15:19:22,182 - CAMERA: 3 | NAME: برند محصول | CHANGE: unknown -> offline
2026-02-23 15:19:22,187 - CAMERA: 2 | NAME: لیبل سریال محصول | CHANGE: unknown -> offline
2026-02-23 15:19:22,191 - CAMERA: 1 | NAME: لیبل کارتن محصول | CHANGE: unknown -> offline
2026-02-23 15:19:24,002 - CAMERA: 1 | NAME: لیبل کارتن محصول | CHANGE: offline -> online
2026-02-23 15:19:25,817 - CAMERA: 2 | NAME: لیبل سریال محصول | CHANGE: offline -> online
2026-02-23 15:19:25,820 - CAMERA: 3 | NAME: برند محصول | CHANGE: offline -> online
2026-02-23 15:20:43,902 - CAMERA: 3 | NAME: برند محصول | CHANGE: online -> offline
2026-02-23 15:21:27,360 - CAMERA: 3 | NAME: برند محصول | CHANGE: offline -> online
2026-02-23 15:21:30,571 - CAMERA: 3 | NAME: برند محصول | CHANGE: online -> offline
2026-02-23 15:26:20,525 - CAMERA: 3 | NAME: برند محصول | CHANGE: unknown -> offline
2026-02-23 15:26:20,532 - CAMERA: 1 | NAME: لیبل کارتن محصول | CHANGE: unknown -> offline
2026-02-23 15:26:20,537 - CAMERA: 2 | NAME: لیبل سریال محصول | CHANGE: unknown -> offline
2026-02-23 15:26:22,360 - CAMERA: 1 | NAME: لیبل کارتن محصول | CHANGE: offline -> online
2026-02-23 15:26:22,364 - CAMERA: 2 | NAME: لیبل سریال محصول | CHANGE: offline -> online
2026-02-23 15:27:32,395 - CAMERA: 2 | NAME: لیبل سریال محصول | CHANGE: unknown -> offline
2026-02-23 15:27:32,399 - CAMERA: 3 | NAME: برند محصول | CHANGE: unknown -> offline
2026-02-23 15:27:32,406 - CAMERA: 1 | NAME: لیبل کارتن محصول | CHANGE: unknown -> offline
2026-02-23 15:27:34,533 - CAMERA: 3 | NAME: برند محصول | CHANGE: offline -> online
2026-02-23 15:27:34,536 - CAMERA: 2 | NAME: لیبل سریال محصول | CHANGE: offline -> online
2026-02-23 15:27:34,538 - CAMERA: 1 | NAME: لیبل کارتن محصول | CHANGE: offline -> online
2026-02-23 15:29:06,772 - CAMERA: 3 | NAME: برند محصول | CHANGE: online -> offline
2026-02-23 15:30:49,212 - CAMERA: 3 | NAME: برند محصول | CHANGE: offline -> online
2026-02-23 15:31:15,963 - CAMERA: 3 | NAME: برند محصول | CHANGE: online -> offline
2026-02-23 15:37:50,511 - CAMERA: 2 | NAME: لیبل سریال محصول | CHANGE: unknown -> offline
2026-02-23 15:37:50,518 - CAMERA: 1 | NAME: لیبل کارتن محصول | CHANGE: unknown -> offline
2026-02-23 15:37:50,546 - CAMERA: 3 | NAME: برند محصول | CHANGE: unknown -> offline
2026-02-23 15:37:51,624 - CAMERA: 1 | NAME: لیبل کارتن محصول | CHANGE: offline -> online
2026-02-23 15:37:53,438 - CAMERA: 3 | NAME: برند محصول | CHANGE: offline -> online
2026-02-23 15:37:53,440 - CAMERA: 2 | NAME: لیبل سریال محصول | CHANGE: offline -> online
2026-02-23 15:38:29,741 - CAMERA: 2 | NAME: لیبل سریال محصول | CHANGE: online -> offline
2026-02-23 15:38:32,559 - CAMERA: 1 | NAME: لیبل کارتن محصول | CHANGE: online -> offline
2026-02-23 15:38:32,562 - CAMERA: 3 | NAME: برند محصول | CHANGE: online -> offline
2026-02-23 15:38:34,372 - CAMERA: 2 | NAME: لیبل سریال محصول | CHANGE: offline -> online
2026-02-23 15:38:39,327 - CAMERA: 3 | NAME: برند محصول | CHANGE: offline -> online
2026-02-23 15:38:40,338 - CAMERA: 2 | NAME: لیبل سریال محصول | CHANGE: online -> offline
2026-02-23 15:38:42,154 - CAMERA: 1 | NAME: لیبل کارتن محصول | CHANGE: offline -> online
2026-02-23 15:38:46,781 - CAMERA: 2 | NAME: لیبل سریال محصول | CHANGE: offline -> online
2026-02-23 15:38:49,428 - CAMERA: 1 | NAME: لیبل کارتن محصول | CHANGE: online -> offline
2026-02-23 15:38:52,571 - CAMERA: 3 | NAME: برند محصول | CHANGE: online -> offline
2026-02-23 15:38:54,384 - CAMERA: 1 | NAME: لیبل کارتن محصول | CHANGE: offline -> online
2026-02-23 15:38:57,515 - CAMERA: 3 | NAME: برند محصول | CHANGE: offline -> online
2026-02-23 15:39:43,744 - CAMERA: 3 | NAME: برند محصول | CHANGE: online -> offline
2026-02-23 15:40:45,377 - CAMERA: 3 | NAME: برند محصول | CHANGE: offline -> online
2026-02-23 15:53:28,924 - CAMERA: 2 | NAME: لیبل سریال محصول | CHANGE: unknown -> offline
2026-02-23 15:53:28,926 - CAMERA: 1 | NAME: لیبل کارتن محصول | CHANGE: unknown -> offline
2026-02-23 15:53:28,942 - CAMERA: 3 | NAME: برند محصول | CHANGE: unknown -> offline
2026-02-23 15:53:30,797 - CAMERA: 3 | NAME: برند محصول | CHANGE: offline -> online
2026-02-23 15:53:30,810 - CAMERA: 2 | NAME: لیبل سریال محصول | CHANGE: offline -> online
2026-02-23 15:53:30,818 - CAMERA: 1 | NAME: لیبل کارتن محصول | CHANGE: offline -> online
2026-02-23 15:54:01,300 - CAMERA: 1 | NAME: لیبل کارتن محصول | CHANGE: online -> offline
2026-02-23 15:54:03,116 - CAMERA: 1 | NAME: لیبل کارتن محصول | CHANGE: offline -> online
2026-02-23 15:54:06,946 - CAMERA: 2 | NAME: لیبل سریال محصول | CHANGE: online -> offline
2026-02-23 15:54:06,950 - CAMERA: 3 | NAME: برند محصول | CHANGE: online -> offline
2026-02-23 15:54:06,952 - CAMERA: 1 | NAME: لیبل کارتن محصول | CHANGE: online -> offline
2026-02-23 15:54:09,992 - CAMERA: 2 | NAME: لیبل سریال محصول | CHANGE: offline -> online
2026-02-23 15:54:09,994 - CAMERA: 1 | NAME: لیبل کارتن محصول | CHANGE: offline -> online
2026-02-23 15:54:12,816 - CAMERA: 1 | NAME: لیبل کارتن محصول | CHANGE: online -> offline
2026-02-23 15:54:12,817 - CAMERA: 2 | NAME: لیبل سریال محصول | CHANGE: online -> offline
2026-02-23 15:54:15,548 - CAMERA: 3 | NAME: برند محصول | CHANGE: offline -> online
2026-02-23 15:54:18,373 - CAMERA: 3 | NAME: برند محصول | CHANGE: online -> offline
2026-02-23 15:54:20,492 - CAMERA: 2 | NAME: لیبل سریال محصول | CHANGE: offline -> online
2026-02-23 15:54:23,324 - CAMERA: 2 | NAME: لیبل سریال محصول | CHANGE: online -> offline
2026-02-23 15:54:26,958 - CAMERA: 3 | NAME: برند محصول | CHANGE: offline -> online
2026-02-23 15:54:26,961 - CAMERA: 1 | NAME: لیبل کارتن محصول | CHANGE: offline -> online
2026-02-23 15:54:26,963 - CAMERA: 2 | NAME: لیبل سریال محصول | CHANGE: offline -> online
2026-02-23 15:54:45,023 - CAMERA: 2 | NAME: لیبل سریال محصول | CHANGE: unknown -> offline
2026-02-23 15:54:45,026 - CAMERA: 3 | NAME: برند محصول | CHANGE: unknown -> offline
2026-02-23 15:54:45,030 - CAMERA: 1 | NAME: لیبل کارتن محصول | CHANGE: unknown -> offline
2026-02-23 15:54:46,857 - CAMERA: 3 | NAME: برند محصول | CHANGE: offline -> online
2026-02-23 15:54:46,860 - CAMERA: 2 | NAME: لیبل سریال محصول | CHANGE: offline -> online
2026-02-23 15:54:46,863 - CAMERA: 1 | NAME: لیبل کارتن محصول | CHANGE: offline -> online
2026-02-23 15:56:05,733 - CAMERA: 3 | NAME: برند محصول | CHANGE: online -> offline
2026-02-23 15:59:59,756 - CAMERA: 3 | NAME: برند محصول | CHANGE: offline -> online
2026-02-23 16:00:39,118 - CAMERA: 2 | NAME: لیبل سریال محصول | CHANGE: unknown -> offline
2026-02-23 16:00:39,122 - CAMERA: 3 | NAME: برند محصول | CHANGE: unknown -> offline
2026-02-23 16:00:39,126 - CAMERA: 1 | NAME: لیبل کارتن محصول | CHANGE: unknown -> offline
2026-02-23 16:00:41,260 - CAMERA: 1 | NAME: لیبل کارتن محصول | CHANGE: offline -> online
2026-02-23 16:00:41,264 - CAMERA: 2 | NAME: لیبل سریال محصول | CHANGE: offline -> online
2026-02-23 16:00:41,269 - CAMERA: 3 | NAME: برند محصول | CHANGE: offline -> online
2026-02-23 16:02:27,129 - CAMERA: 1 | NAME: لیبل کارتن محصول | CHANGE: unknown -> offline
2026-02-23 16:02:27,135 - CAMERA: 2 | NAME: لیبل سریال محصول | CHANGE: unknown -> offline
2026-02-23 16:02:27,142 - CAMERA: 3 | NAME: برند محصول | CHANGE: unknown -> offline
2026-02-23 16:02:29,265 - CAMERA: 3 | NAME: برند محصول | CHANGE: offline -> online
2026-02-23 16:02:29,266 - CAMERA: 1 | NAME: لیبل کارتن محصول | CHANGE: offline -> online
2026-02-23 16:02:31,075 - CAMERA: 2 | NAME: لیبل سریال محصول | CHANGE: offline -> online
2026-02-23 16:03:44,098 - CAMERA: 3 | NAME: برند محصول | CHANGE: online -> offline
2026-02-23 16:05:44,375 - CAMERA: 3 | NAME: برند محصول | CHANGE: offline -> online
2026-02-23 16:49:10,839 - CAMERA: 1 | NAME: لیبل کارتن محصول | CHANGE: unknown -> offline
2026-02-23 16:49:10,843 - CAMERA: 2 | NAME: لیبل سریال محصول | CHANGE: unknown -> offline
2026-02-23 16:49:11,032 - CAMERA: 3 | NAME: برند محصول | CHANGE: unknown -> offline
2026-02-23 16:49:12,844 - CAMERA: 1 | NAME: لیبل کارتن محصول | CHANGE: offline -> online
2026-02-23 16:49:14,655 - CAMERA: 2 | NAME: لیبل سریال محصول | CHANGE: offline -> online
2026-02-23 16:49:14,658 - CAMERA: 3 | NAME: برند محصول | CHANGE: offline -> online
2026-02-23 16:50:55,193 - CAMERA: 3 | NAME: برند محصول | CHANGE: online -> offline
2026-02-23 16:50:57,003 - CAMERA: 3 | NAME: برند محصول | CHANGE: offline -> online
2026-02-23 16:50:59,762 - CAMERA: 1 | NAME: لیبل کارتن محصول | CHANGE: online -> offline
2026-02-23 16:50:59,766 - CAMERA: 2 | NAME: لیبل سریال محصول | CHANGE: online -> offline
2026-02-23 16:50:59,767 - CAMERA: 3 | NAME: برند محصول | CHANGE: online -> offline
2026-02-23 16:51:04,685 - CAMERA: 2 | NAME: لیبل سریال محصول | CHANGE: offline -> online
2026-02-23 16:51:04,686 - CAMERA: 1 | NAME: لیبل کارتن محصول | CHANGE: offline -> online
2026-02-23 16:51:07,506 - CAMERA: 2 | NAME: لیبل سریال محصول | CHANGE: online -> offline
2026-02-23 16:51:09,344 - CAMERA: 3 | NAME: برند محصول | CHANGE: offline -> online
2026-02-23 16:51:12,152 - CAMERA: 2 | NAME: لیبل سریال محصول | CHANGE: offline -> online
2026-02-23 16:54:10,053 - CAMERA: 2 | NAME: لیبل سریال محصول | CHANGE: online -> offline
2026-02-23 16:54:37,925 - CAMERA: 2 | NAME: لیبل سریال محصول | CHANGE: offline -> online
2026-02-23 16:55:21,232 - CAMERA: 3 | NAME: برند محصول | CHANGE: online -> offline
2026-02-23 16:56:04,957 - CAMERA: 3 | NAME: برند محصول | CHANGE: offline -> online
2026-02-24 10:33:37,511 - CAMERA: 2 | NAME: لیبل سریال محصول | CHANGE: unknown -> offline
2026-02-24 10:33:37,516 - CAMERA: 3 | NAME: برند محصول | CHANGE: unknown -> offline
2026-02-24 10:33:37,519 - CAMERA: 1 | NAME: لیبل کارتن محصول | CHANGE: unknown -> offline
2026-02-24 10:33:39,643 - CAMERA: 3 | NAME: برند محصول | CHANGE: offline -> online
2026-02-24 10:33:39,645 - CAMERA: 1 | NAME: لیبل کارتن محصول | CHANGE: offline -> online
2026-02-24 10:33:39,646 - CAMERA: 2 | NAME: لیبل سریال محصول | CHANGE: offline -> online
2026-02-24 10:34:09,858 - CAMERA: 2 | NAME: لیبل سریال محصول | CHANGE: unknown -> offline
2026-02-24 10:34:09,862 - CAMERA: 1 | NAME: لیبل کارتن محصول | CHANGE: unknown -> offline
2026-02-24 10:34:09,866 - CAMERA: 3 | NAME: برند محصول | CHANGE: unknown -> offline
2026-02-24 10:34:11,990 - CAMERA: 1 | NAME: لیبل کارتن محصول | CHANGE: offline -> online
2026-02-24 10:34:11,992 - CAMERA: 2 | NAME: لیبل سریال محصول | CHANGE: offline -> online
2026-02-24 10:34:11,993 - CAMERA: 3 | NAME: برند محصول | CHANGE: offline -> online
2026-02-24 10:52:31,763 - CAMERA: 3 | NAME: برند محصول | CHANGE: unknown -> offline
2026-02-24 10:52:31,769 - CAMERA: 1 | NAME: لیبل کارتن محصول | CHANGE: unknown -> offline
2026-02-24 10:52:31,774 - CAMERA: 2 | NAME: لیبل سریال محصول | CHANGE: unknown -> offline
2026-02-24 10:52:33,903 - CAMERA: 1 | NAME: لیبل کارتن محصول | CHANGE: offline -> online
2026-02-24 10:52:33,905 - CAMERA: 3 | NAME: برند محصول | CHANGE: offline -> online
2026-02-24 10:52:33,907 - CAMERA: 2 | NAME: لیبل سریال محصول | CHANGE: offline -> online
2026-02-24 10:52:46,320 - CAMERA: 3 | NAME: برند محصول | CHANGE: unknown -> offline
2026-02-24 10:52:46,324 - CAMERA: 1 | NAME: لیبل کارتن محصول | CHANGE: unknown -> offline
2026-02-24 10:52:46,328 - CAMERA: 2 | NAME: لیبل سریال محصول | CHANGE: unknown -> offline
2026-02-24 10:52:48,447 - CAMERA: 3 | NAME: برند محصول | CHANGE: offline -> online
2026-02-24 10:52:48,448 - CAMERA: 2 | NAME: لیبل سریال محصول | CHANGE: offline -> online
2026-02-24 10:52:48,450 - CAMERA: 1 | NAME: لیبل کارتن محصول | CHANGE: offline -> online
2026-02-24 10:55:46,696 - CAMERA: 2 | NAME: لیبل سریال محصول | CHANGE: unknown -> offline
2026-02-24 10:55:46,699 - CAMERA: 1 | NAME: لیبل کارتن محصول | CHANGE: unknown -> offline
2026-02-24 10:55:46,701 - CAMERA: 3 | NAME: برند محصول | CHANGE: unknown -> offline
2026-02-24 10:56:04,540 - CAMERA: 3 | NAME: برند محصول | CHANGE: offline -> online
2026-02-24 10:56:04,542 - CAMERA: 1 | NAME: لیبل کارتن محصول | CHANGE: offline -> online
2026-02-24 10:56:04,544 - CAMERA: 2 | NAME: لیبل سریال محصول | CHANGE: offline -> online
2026-02-24 11:02:26,879 - CAMERA: 3 | NAME: برند محصول | CHANGE: unknown -> offline
2026-02-24 11:02:26,887 - CAMERA: 1 | NAME: لیبل کارتن محصول | CHANGE: unknown -> offline
2026-02-24 11:02:26,893 - CAMERA: 2 | NAME: لیبل سریال محصول | CHANGE: unknown -> offline
2026-02-24 11:02:28,707 - CAMERA: 3 | NAME: برند محصول | CHANGE: offline -> online
2026-02-24 11:02:28,712 - CAMERA: 2 | NAME: لیبل سریال محصول | CHANGE: offline -> online
2026-02-24 11:02:30,524 - CAMERA: 1 | NAME: لیبل کارتن محصول | CHANGE: offline -> online
2026-02-24 11:03:29,070 - CAMERA: 1 | NAME: لیبل کارتن محصول | CHANGE: unknown -> offline
2026-02-24 11:03:29,073 - CAMERA: 3 | NAME: برند محصول | CHANGE: unknown -> offline
2026-02-24 11:03:29,077 - CAMERA: 2 | NAME: لیبل سریال محصول | CHANGE: unknown -> offline
2026-02-24 11:03:30,886 - CAMERA: 1 | NAME: لیبل کارتن محصول | CHANGE: offline -> online
2026-02-24 11:03:30,892 - CAMERA: 2 | NAME: لیبل سریال محصول | CHANGE: offline -> online
2026-02-24 11:03:32,702 - CAMERA: 3 | NAME: برند محصول | CHANGE: offline -> online
2026-02-24 12:32:33,074 - CAMERA: 1 | NAME: لیبل کارتن محصول | CHANGE: online -> offline
2026-02-24 12:33:46,855 - CAMERA: 1 | NAME: لیبل کارتن محصول | CHANGE: offline -> online
2026-02-24 13:02:02,695 - CAMERA: 1 | NAME: لیبل کارتن محصول | CHANGE: online -> offline
2026-02-24 13:02:05,909 - CAMERA: 3 | NAME: برند محصول | CHANGE: online -> offline
2026-02-24 13:02:05,912 - CAMERA: 2 | NAME: لیبل سریال محصول | CHANGE: online -> offline
2026-02-25 08:46:38,074 - CAMERA: 2 | NAME: لیبل سریال محصول | CHANGE: unknown -> offline
2026-02-25 08:46:38,079 - CAMERA: 3 | NAME: برند محصول | CHANGE: unknown -> offline
2026-02-25 08:46:38,080 - CAMERA: 1 | NAME: لیبل کارتن محصول | CHANGE: unknown -> offline
2026-03-10 10:38:47,802 - CAMERA: 1 | NAME: لیبل کارتن محصول | CHANGE: unknown -> offline
2026-03-10 10:38:47,805 - CAMERA: 2 | NAME: لیبل سریال محصول | CHANGE: unknown -> offline
2026-03-10 10:38:47,806 - CAMERA: 3 | NAME: برند محصول | CHANGE: unknown -> offline
2026-03-14 09:38:36,835 - CAMERA: 1 | NAME: لیبل کارتن محصول | CHANGE: unknown -> offline
2026-03-14 09:38:36,837 - CAMERA: 3 | NAME: برند محصول | CHANGE: unknown -> offline
2026-03-14 09:38:36,839 - CAMERA: 2 | NAME: لیبل سریال محصول | CHANGE: unknown -> offline
2026-04-13 10:45:05,583 - CAMERA: 1 | NAME: لیبل کارتن محصول | CHANGE: unknown -> offline
2026-04-13 10:45:05,585 - CAMERA: 2 | NAME: لیبل سریال محصول | CHANGE: unknown -> offline
2026-04-13 10:45:05,587 - CAMERA: 3 | NAME: برند محصول | CHANGE: unknown -> offline
2026-04-13 10:54:05,730 - CAMERA: 3 | NAME: برند محصول | CHANGE: unknown -> offline
2026-04-13 10:54:05,735 - CAMERA: 1 | NAME: لیبل کارتن محصول | CHANGE: unknown -> offline
2026-04-13 10:54:05,737 - CAMERA: 2 | NAME: لیبل سریال محصول | CHANGE: unknown -> offline
2026-04-13 10:58:57,493 - CAMERA: 4 | NAME: محصول | CHANGE: unknown -> offline
2026-04-13 10:58:57,499 - CAMERA: 6 | NAME: برند | CHANGE: unknown -> offline
2026-04-13 10:58:57,502 - CAMERA: 5 | NAME: کارتن | CHANGE: unknown -> offline
2026-04-13 10:58:59,825 - CAMERA: 4 | NAME: محصول | CHANGE: offline -> online
2026-04-13 10:58:59,827 - CAMERA: 5 | NAME: کارتن | CHANGE: offline -> online
2026-04-13 10:58:59,829 - CAMERA: 6 | NAME: برند | CHANGE: offline -> online
2026-04-13 11:01:25,835 - CAMERA: 4 | NAME: محصول | CHANGE: unknown -> offline
2026-04-13 11:01:25,841 - CAMERA: 5 | NAME: کارتن | CHANGE: unknown -> offline
2026-04-13 11:01:25,844 - CAMERA: 6 | NAME: برند | CHANGE: unknown -> offline
2026-04-13 11:01:27,655 - CAMERA: 5 | NAME: کارتن | CHANGE: offline -> online
2026-04-13 11:01:29,465 - CAMERA: 4 | NAME: محصول | CHANGE: offline -> online
2026-04-13 11:01:31,272 - CAMERA: 6 | NAME: برند | CHANGE: offline -> online
2026-04-13 11:26:37,524 - CAMERA: 4 | NAME: محصول | CHANGE: unknown -> offline
2026-04-13 11:26:37,528 - CAMERA: 5 | NAME: کارتن | CHANGE: unknown -> offline
2026-04-13 11:26:37,532 - CAMERA: 6 | NAME: برند | CHANGE: unknown -> offline
2026-04-13 11:26:39,256 - CAMERA: 4 | NAME: محصول | CHANGE: offline -> online
2026-04-13 11:26:39,257 - CAMERA: 5 | NAME: کارتن | CHANGE: offline -> online
2026-04-13 11:26:42,280 - CAMERA: 6 | NAME: برند | CHANGE: offline -> online
